"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
75,41,0.24199999999928,0.613000000000284,0.416000000000167,0.551000000000386,0.533999999999651
75,42,0.218000000000757,0.546999999999571,0.398000000000138,0.51299999999992,0.537000000000262
75,43,0.213999999999942,0.574999999999818,0.409999999999854,0.521999999999935,0.560999999999694
75,44,0.21100000000024,0.532000000000153,0.40099999999984,0.503999999999905,0.550000000000182
75,45,0.226000000000568,0.565999999999804,0.408000000000357,0.527000000000044,0.538000000000466
75,46,0.225000000000364,0.559000000000196,0.395999999999731,0.510000000000218,0.550000000000182
75,47,0.207000000000335,0.546000000000276,0.384999999999309,0.532999999999447,0.533000000000357
75,48,0.222999999999956,0.5649999999996,0.380000000000109,0.523000000000138,0.541999999999462
75,49,0.230000000000473,0.548999999999978,0.398000000000138,0.515000000000327,0.539000000000669
75,50,0.216000000000349,0.574000000000524,0.391999999999825,0.523000000000138,0.51799999999912
