"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
25,11,0.0319999999999254,0.168999999999869,0.240999999999985,0.225999999999885,0.442999999999984
25,12,0.0319999999999254,0.218000000000075,0.300999999999931,0.230999999999995,0.444999999999936
25,13,0.0299999999999727,0.216000000000122,0.224999999999909,0.22199999999998,0.418999999999869
25,14,0.0339999999998781,0.223000000000184,0.298999999999978,0.229999999999791,0.439000000000078
25,15,0.0329999999999018,0.225999999999885,0.232000000000198,0.301000000000158,0.426000000000158
25,16,0.0299999999999727,0.221000000000004,0.223999999999933,0.217999999999847,0.317999999999984
25,17,0.0309999999999491,0.216000000000122,0.305000000000064,0.223000000000184,0.317999999999984
25,18,0.0360000000000582,0.22400000000016,0.297000000000025,0.220999999999776,0.461000000000013
25,19,0.0399999999999636,0.233999999999924,0.309000000000196,0.234000000000151,0.432999999999993
25,20,0.0330000000001291,0.215000000000146,0.222999999999956,0.2199999999998,0.442999999999984
