"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
225,81,2.2489999999998,8.34299999999985,0.867999999999483,2.88599999999951,0.972000000000662
225,82,2.38100000000031,9.52199999999993,0.840000000000146,2.50500000000011,0.960000000000036
225,83,2.22900000000027,8.83200000000033,0.962000000000444,2.40200000000004,0.961999999999534
225,84,2.12700000000041,8.53600000000006,0.840000000000146,2.40099999999984,0.998000000000502
225,85,2.10900000000038,9.0029999999997,0.859000000000378,2.58200000000033,1.15400000000045
225,86,2.27899999999954,8.69700000000012,0.850999999999658,2.39099999999962,1.05600000000049
225,87,2.48500000000058,7.95799999999963,1.13400000000001,2.86299999999937,1.14599999999973
225,88,2.12100000000009,8.3700000000008,1.03099999999995,2.6899999999996,1.05200000000059
225,89,2.16600000000017,8.92399999999998,0.873999999999796,2.98099999999977,1.06800000000021
225,90,2.98399999999947,8.75900000000001,0.940999999999804,2.6909999999998,0.963999999999942
