"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
200,1,1.62,6.85199999999998,1.97900000000004,4.35900000000004,3.19200000000001
200,2,1.58799999999997,9.26100000000008,1.97300000000007,4.35599999999999,3.14099999999996
200,3,1.61000000000001,6.93399999999997,1.99300000000005,3.40599999999995,3.31599999999992
200,4,1.56900000000007,9.01599999999996,2.024,4.92200000000003,3.24899999999991
200,5,1.63799999999992,9.26599999999996,2.02499999999998,4.55400000000009,3.18499999999995
200,6,1.65699999999993,9.41300000000001,1.94799999999998,4.34799999999996,3.12400000000002
200,7,1.57500000000005,7.23200000000008,2.04700000000003,4.46100000000001,3.12299999999993
200,8,1.58600000000001,7.15899999999999,2.0139999999999,4.42700000000002,3.173
200,9,1.56900000000007,8.74900000000002,1.92099999999994,4.38299999999992,3.13099999999997
200,10,1.65499999999997,7.23199999999997,2.01599999999996,4.47499999999991,3.36900000000003
