"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
50,41,0.134999999999991,0.171999999999912,0.225999999999999,0.220000000000027,0.192999999999984
50,42,0.0950000000000273,0.131999999999948,0.165000000000077,0.219000000000051,0.191000000000031
50,43,0.0950000000000273,0.133000000000038,0.188999999999965,0.245000000000005,0.192000000000007
50,44,0.0979999999999563,0.132000000000062,0.175999999999931,0.216000000000008,0.201000000000022
50,45,0.0940000000000509,0.145999999999958,0.176000000000045,0.244000000000028,0.230999999999995
50,46,0.146999999999935,0.170999999999935,0.171000000000049,0.29200000000003,0.201999999999998
50,47,0.0960000000000036,0.13900000000001,0.168000000000006,0.225999999999999,0.274999999999977
50,48,0.107999999999947,0.136999999999944,0.168000000000006,0.226999999999975,0.195999999999913
50,49,0.0900000000000318,0.131000000000085,0.171000000000049,0.240000000000009,0.206999999999994
50,50,0.113000000000056,0.171000000000049,0.273000000000025,0.294999999999959,0.278999999999996
