"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
25,1,0.0960000000000036,0.264999999999873,0.44399999999996,0.5,0.772999999999683
25,2,0.0880000000001928,0.242999999999938,0.43100000000004,0.455000000000382,0.739000000000033
25,3,0.102000000000317,0.266999999999825,0.48700000000008,0.552000000000135,0.802999999999884
25,4,0.0989999999997053,0.289000000000215,0.51299999999992,0.544000000000324,0.797000000000025
25,5,0.0889999999999418,0.266000000000076,0.480000000000018,0.529999999999745,0.777000000000044
25,6,0.108000000000175,0.289999999999964,0.528999999999996,0.478999999999814,0.771999999999935
25,7,0.101999999999862,0.264000000000124,0.456000000000131,0.531999999999698,0.785999999999603
25,8,0.100000000000364,0.273000000000138,0.516999999999825,0.54300000000012,0.798999999999978
25,9,0.100000000000364,0.282000000000153,0.518999999999778,0.572999999999865,0.856999999999971
25,10,0.106999999999971,0.278999999999996,0.529999999999745,0.540000000000418,0.757000000000062
