"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
125,91,1.64199999999983,4.60099999999875,1.54099999999744,3.04900000000271,2.21399999999994
125,92,1.6359999999986,4.12099999999919,1.57200000000012,3.02200000000084,2.26100000000224
125,93,1.61499999999796,4.1140000000014,1.54400000000169,2.98099999999977,2.19900000000052
125,94,1.64099999999962,4.28800000000047,1.54999999999927,3.03299999999945,2.23400000000038
125,95,1.63099999999758,4.11999999999898,1.54900000000271,3.01800000000003,2.19599999999991
125,96,1.67699999999968,4.37800000000061,1.57500000000073,3.04999999999927,2.26399999999921
125,97,1.6830000000009,4.30099999999948,1.55600000000049,3.07099999999991,2.25600000000122
125,98,1.65299999999843,4.21199999999953,1.55199999999968,3.03499999999985,2.23099999999977
125,99,1.67500000000291,4.35699999999997,1.58599999999933,3.05199999999968,1.2300000000032
125,100,1.67299999999886,4.27700000000186,1.05099999999948,3.04400000000169,2.2510000000002
