"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
75,61,0.239999999999782,0.813000000000102,0.590000000000146,0.905000000000655,1.0619999999999
75,62,0.229000000001179,0.825000000000728,0.60399999999936,0.986999999999171,1.04200000000128
75,63,0.255999999999403,0.824000000000524,0.619999999998981,0.961999999999534,1.09399999999914
75,64,0.229000000001179,0.808999999999287,0.586999999999534,0.940000000000509,1.04900000000089
75,65,0.266000000001441,0.832000000000335,0.593000000000757,0.959999999999127,1.03900000000067
75,66,0.2450000000008,0.838999999999942,0.59400000000096,0.966000000000349,1.04700000000048
75,67,0.227000000000771,0.817000000000917,0.572000000000116,0.922999999998865,1.0510000000013
75,68,0.239999999999782,0.82799999999952,0.587999999999738,0.943999999999505,1.09499999999935
75,69,0.219999999999345,0.800999999999476,0.579999999999927,0.967000000000553,1.05199999999968
75,70,0.231999999999971,0.784999999999854,0.57799999999952,0.956999999998516,1.09700000000157
