"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
175,1,1.28399999999999,6.03999999999996,1.62099999999998,3.38499999999999,2.5150000000001
175,2,1.197,5.87,1.59900000000005,3.274,2.50199999999995
175,3,1.22000000000003,5.91800000000001,1.654,3.49300000000005,2.62199999999996
175,4,1.23000000000002,5.92200000000003,1.62399999999991,3.30799999999999,2.548
175,5,1.18100000000004,5.89399999999989,1.58499999999992,3.221,2.5
175,6,1.21000000000004,5.73899999999992,1.58899999999994,3.26099999999997,2.61099999999999
175,7,1.20899999999995,5.86400000000003,1.62699999999995,3.33699999999999,1.07299999999998
175,8,1.17499999999995,5.58699999999999,1.57599999999991,3.18700000000001,2.44600000000003
175,9,1.19599999999991,5.96800000000007,1.60300000000007,3.29200000000014,2.53599999999983
175,10,1.24299999999994,6.14100000000008,1.62000000000012,3.34999999999991,2.62599999999998
