"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
80,1,0.611000000000047,1.16399999999999,0.30600000000004,0.632999999999981,0.363
80,2,0.503999999999962,1.26600000000002,0.313000000000045,0.645999999999958,0.33499999999998
80,3,0.480000000000018,0.948000000000036,0.312000000000012,0.660000000000025,0.340000000000032
80,4,0.472999999999956,0.978999999999985,0.317999999999984,0.603000000000009,0.34899999999999
80,5,0.483000000000004,1.00200000000001,0.331000000000017,0.648000000000025,0.324999999999989
80,6,0.462999999999965,0.954000000000008,0.307000000000016,0.630999999999972,0.341999999999985
80,7,0.467999999999961,0.921999999999969,0.317000000000007,0.575000000000045,0.33299999999997
80,8,0.449999999999989,0.906000000000006,0.302999999999997,0.557000000000016,0.333000000000027
80,9,0.468999999999994,0.935999999999979,0.299999999999955,0.574000000000012,0.334000000000003
80,10,0.47199999999998,0.961999999999989,0.30400000000003,0.573999999999955,0.327999999999975
80,11,0.476999999999975,0.932999999999993,0.362000000000023,0.583000000000027,0.329999999999984
80,12,0.501000000000033,0.958000000000027,0.327999999999975,0.576999999999998,0.324000000000012
80,13,0.478000000000009,0.998999999999967,0.32099999999997,0.591999999999985,0.34899999999999
80,14,0.492999999999995,0.954000000000008,0.322999999999979,0.584000000000003,0.326999999999998
80,15,0.48599999999999,0.939000000000021,0.31899999999996,0.58099999999996,0.339999999999975
80,16,0.535000000000025,0.97199999999998,0.319000000000017,0.621000000000038,0.328000000000031
80,17,0.495000000000005,0.913999999999987,0.317999999999984,0.600999999999999,0.33299999999997
80,18,0.460000000000036,0.925000000000011,0.299999999999955,0.562000000000012,0.326999999999998
80,19,0.451999999999998,0.937000000000012,0.307999999999993,0.572999999999979,0.324000000000012
80,20,0.467000000000041,0.970000000000027,0.326000000000022,0.574999999999989,0.359000000000037
80,21,0.466000000000008,0.935999999999979,0.315999999999974,0.581999999999994,0.334000000000003
80,22,0.475999999999999,0.954000000000008,0.307999999999993,0.58299999999997,0.335999999999956
80,23,0.478999999999985,1.00699999999995,0.315999999999974,0.586999999999989,0.360000000000014
80,24,0.472000000000037,0.936999999999955,0.310999999999979,0.572000000000003,0.335000000000036
80,25,0.495999999999981,0.926999999999964,0.317000000000007,0.605999999999995,0.314999999999998
80,26,0.485000000000014,0.935000000000002,0.319000000000017,0.625,0.341999999999985
80,27,0.469000000000051,0.923999999999978,0.302999999999997,0.586999999999989,0.343999999999994
80,28,0.47399999999999,0.914999999999964,0.324999999999989,0.581999999999994,0.329999999999984
80,29,0.490000000000009,0.944999999999993,0.310999999999979,0.584000000000003,0.33099999999996
80,30,0.482000000000028,0.981999999999971,0.307999999999993,0.589999999999975,0.31800000000004
80,31,0.454999999999984,0.908999999999992,0.295999999999992,0.57000000000005,0.312999999999988
80,32,0.466999999999985,0.908000000000015,0.319999999999993,0.57099999999997,0.330000000000041
80,33,0.465999999999951,0.954000000000008,0.310000000000002,0.574999999999989,0.325000000000045
80,34,0.463999999999999,0.919999999999959,0.314000000000021,0.567999999999984,0.338000000000022
80,35,0.466000000000008,0.984999999999957,0.310000000000002,0.584000000000003,0.334000000000003
80,36,0.46999999999997,0.965000000000032,0.319999999999993,0.625999999999976,0.338999999999999
80,37,0.517999999999972,0.920000000000016,0.317999999999984,0.605999999999995,0.339999999999975
80,38,0.480999999999995,0.983000000000004,0.324000000000012,0.576999999999998,0.334000000000003
80,39,0.481000000000051,0.956999999999994,0.300000000000011,0.591999999999985,0.36099999999999
80,40,0.46999999999997,0.94599999999997,0.312000000000012,0.586999999999989,0.340000000000032
80,41,0.476999999999975,0.948000000000036,0.310000000000002,0.581999999999994,0.337999999999965
80,42,0.484999999999957,1.01100000000002,0.360000000000014,0.617999999999995,0.335000000000036
80,43,0.461999999999989,1.02600000000001,0.313000000000045,0.59600000000006,0.341999999999985
