"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
200,1,2.59999999999997,5.71599999999995,1.26800000000003,3.14000000000004,1.745
200,2,1.34499999999991,7.46199999999999,1.25900000000001,3.10500000000002,1.803
200,3,1.31200000000001,6.99600000000009,1.28999999999996,3.15200000000004,1.803
200,4,1.32899999999995,7.06499999999994,1.2059999999999,3.09500000000003,1.77999999999997
200,5,1.31200000000001,7.29300000000001,1.31500000000005,3.16500000000008,1.77300000000002
200,6,1.34400000000005,7.428,1.31200000000001,3.24900000000002,1.78399999999999
200,7,1.51499999999999,7.10199999999998,1.31299999999999,3.23099999999999,1.77600000000007
200,8,1.36000000000001,6.96399999999994,1.28000000000009,3.14599999999996,1.75799999999992
200,9,1.41399999999999,7.23599999999999,1.22899999999993,3.1389999999999,1.77599999999995
200,10,1.33199999999999,5.37300000000005,1.28800000000001,3.21399999999994,1.83100000000002
