"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
250,31,2.32699999999977,9.94800000000032,1.90899999999965,4.36099999999988,2.90200000000004
250,32,2.31500000000005,9.51900000000023,1.88500000000022,4.31799999999976,2.88499999999976
250,33,2.33300000000008,9.95100000000002,1.91300000000001,4.29600000000028,2.83799999999974
250,34,2.32099999999991,9.68899999999985,1.95100000000002,4.50599999999986,2.86500000000024
250,35,2.38400000000001,9.42799999999988,1.92799999999988,4.33699999999999,2.88799999999992
250,36,2.30799999999999,6.27399999999989,1.88900000000012,4.56899999999996,2.92899999999963
250,37,2.3420000000001,10.0830000000001,1.92300000000023,4.51900000000023,2.85200000000032
250,38,2.41100000000006,10.3440000000001,1.15999999999985,4.64499999999998,2.91999999999962
250,39,2.36400000000003,9.9340000000002,1.88500000000022,4.44700000000012,2.86900000000014
250,40,2.33199999999988,9.60699999999997,1.95400000000018,4.5010000000002,2.90700000000015
