"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
225,91,1.84199999999964,8.23999999999978,0.949000000000069,2.89199999999983,0.902000000000044
225,92,1.79199999999992,8.39199999999983,0.90099999999984,2.82999999999993,0.932999999999993
225,93,1.80400000000009,8.17900000000009,0.890000000000327,2.80699999999979,0.940999999999804
225,94,1.77100000000019,8.14499999999998,0.889999999999873,2.83399999999983,0.913000000000011
225,95,1.76999999999998,8.22299999999996,0.880999999999858,2.8119999999999,0.96100000000024
225,96,1.86999999999989,9.22299999999996,0.942000000000007,2.72899999999981,0.916999999999916
225,97,1.82200000000012,8.07199999999966,0.865000000000236,2.86799999999994,0.932000000000244
225,98,1.78499999999985,8.03600000000006,0.916999999999916,2.79899999999998,0.960000000000036
225,99,1.79600000000028,8.10899999999992,0.902000000000044,2.85500000000002,0.893000000000029
225,100,1.76999999999998,8.05400000000009,0.946999999999662,2.9989999999998,0.942999999999756
