"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
75,1,0.448000000000093,1.096,0.796000000000049,1.16800000000012,1.05999999999995
75,2,0.439999999999827,1.09999999999991,0.80399999999986,1.20000000000005,1.06799999999998
75,3,0.463999999999942,1.13599999999997,0.799999999999955,1.19600000000014,1.06799999999998
75,4,0.476000000000113,1.12400000000002,0.800000000000182,1.20799999999986,1.10400000000004
75,5,0.44399999999996,1.09199999999987,0.783999999999878,1.17600000000016,1.13599999999997
75,6,0.435999999999922,1.07199999999989,0.768000000000029,1.16000000000008,1.03999999999996
75,7,0.448000000000093,1.09999999999991,0.788000000000011,1.16799999999989,1.07600000000002
75,8,0.44399999999996,1.10799999999995,0.783999999999878,1.16399999999999,1.09199999999987
75,9,0.44399999999996,1.08400000000006,0.796000000000049,1.17200000000003,1.06799999999998
75,10,0.451999999999998,1.11999999999989,0.800000000000182,1.18399999999997,1.08399999999983
