"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
250,61,2.53099999999995,17.1000000000004,1.4399999999996,5.73999999999978,2.95499999999993
250,62,2.36999999999989,16.4399999999996,1.91699999999946,5.47499999999945,2.71000000000004
250,63,2.14999999999964,15.4949999999999,1.86899999999969,5.4340000000002,2.58299999999963
250,64,2.09699999999975,12.1950000000006,1.94700000000012,5.44900000000052,2.64599999999973
250,65,2.06400000000031,12.3220000000001,2.03700000000026,5.40500000000065,2.6260000000002
250,66,2.13400000000001,12.3180000000002,1.86899999999969,5.40400000000045,2.6230000000005
250,67,2.15599999999995,12.3019999999997,1.89599999999973,5.49599999999919,2.66100000000006
250,68,2.13299999999981,12.6500000000005,1.94200000000001,5.33299999999963,2.67100000000028
250,69,2.1260000000002,15.3539999999994,1.8739999999998,5.42599999999948,2.67699999999968
250,70,2.10599999999977,15.3920000000007,1.88799999999992,5.3809999999994,2.66200000000026
