"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
100,31,0.358000000000175,0.954999999999927,0.442999999999756,0.816000000000258,0.753999999999905
100,32,0.317000000000007,0.905999999999949,0.418999999999869,0.763999999999669,0.747000000000298
100,33,0.314000000000306,0.916000000000167,0.458999999999833,0.810999999999694,0.768000000000029
100,34,0.33199999999988,0.936999999999898,0.463999999999942,0.838000000000193,0.759999999999764
100,35,0.321000000000367,0.909999999999854,0.463000000000193,0.801000000000386,0.775000000000091
100,36,0.317000000000007,0.967000000000098,0.471000000000004,0.889000000000124,0.760999999999967
100,37,0.344000000000051,0.938999999999851,0.45699999999988,0.83199999999988,0.76299999999992
100,38,0.331000000000131,0.94399999999996,0.44399999999996,0.842999999999847,0.763000000000375
100,39,0.340000000000146,0.962999999999738,0.484999999999673,0.880000000000109,0.803000000000338
100,40,0.320000000000164,0.989000000000033,0.456000000000131,0.826999999999771,0.764000000000124
