"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
250,1,1.90699999999924,11.9470000000001,2.78299999999945,5.59899999999834,4.93800000000192
250,2,1.8279999999977,10.0669999999991,2.89799999999741,5.6140000000014,5.06000000000131
250,3,1.79499999999825,9.67900000000009,2.83799999999974,5.55100000000311,4.9320000000007
250,4,1.79400000000169,12.2970000000023,2.89800000000105,5.61799999999857,5.09800000000178
250,5,1.770999999997,9.33400000000256,2.75300000000061,5.68100000000049,5.09399999999732
250,6,1.79100000000108,12.4069999999992,2.85599999999977,5.59200000000055,5.00299999999697
250,7,1.79300000000148,11.7930000000015,2.74600000000282,5.57200000000012,5.08499999999913
250,8,1.8080000000009,12.242000000002,2.79399999999805,5.65899999999965,5.24799999999959
250,9,2.3849999999984,12.226999999999,2.78800000000047,5.65700000000288,4.97999999999956
250,10,1.80199999999968,10.1929999999993,2.86100000000079,5.59900000000198,5.2029999999977
