"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
125,81,0.451000000000022,1.27400000000034,0.720000000000255,1.23799999999937,1.13100000000031
125,82,0.460000000000036,1.29599999999937,0.736999999999171,1.27499999999964,1.17500000000018
125,83,0.451000000000022,1.28200000000015,0.726999999999862,1.25,1.1880000000001
125,84,0.437999999999192,0.780999999999949,0.697000000000116,1.23700000000008,1.21700000000055
125,85,0.453000000000429,1.30099999999948,0.734999999999673,1.27099999999973,1.16200000000026
125,86,0.451000000000022,1.3149999999996,0.735999999999876,1.25999999999931,1.16299999999956
125,87,0.464999999999236,1.32600000000002,0.815999999999804,1.39199999999983,1.24200000000019
125,88,0.50800000000072,1.36300000000028,0.795000000000073,1.34699999999975,1.15900000000056
125,89,0.451999999999316,1.28299999999945,0.733999999999469,1.26400000000012,1.18900000000031
125,90,0.433999999999287,0.756999999999607,0.722999999999956,1.20800000000054,1.11999999999989
