"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
225,91,3.91799999999785,9.0280000000057,2.31100000000151,4.61899999999878,4.46199999999953
225,92,1.50100000000384,9.1140000000014,2.52599999999802,4.64899999999761,4.54299999999785
225,93,1.65600000000268,8.97999999999593,2.66500000000087,4.40099999999802,4.57200000000012
225,94,1.51600000000326,9.54100000000471,2.69500000000698,5.24899999999616,4.87099999999919
225,95,1.72499999999854,10.2649999999994,2.59999999999854,5.12199999999575,5.09399999999732
225,96,1.54099999999744,9.00600000000122,2.4230000000025,4.11200000000099,4.80899999999383
225,97,1.56399999999849,8.83499999999913,2.34599999999773,4.8640000000014,4.69499999999971
225,98,1.48399999999674,8.40000000000146,2.34500000000116,4.62900000000081,4.53600000000006
225,99,1.51699999999983,7.23899999999412,2.44800000000396,3.97699999999895,4.48300000000017
225,100,1.49299999999494,9.04499999999825,2.37200000000303,4.55400000000373,4.50299999999697
