"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
25,1,0.0259999999999536,0.0370000000000346,0.162000000000035,0.140999999999963,0.145999999999958
25,2,0.0289999999999964,0.0399999999999636,0.145999999999958,0.155999999999949,0.143000000000029
25,3,0.0309999999999491,0.0410000000000537,0.146999999999935,0.145000000000095,0.146999999999935
25,4,0.02800000000002,0.0389999999999873,0.117000000000075,0.144000000000005,0.148000000000025
25,5,0.0320000000000391,0.0389999999999873,0.117000000000075,0.157999999999902,0.146999999999935
25,6,0.0310000000000628,0.0399999999999636,0.125999999999976,0.145999999999958,0.145999999999958
25,7,0.0309999999999491,0.04099999999994,0.118000000000052,0.138000000000034,0.144999999999982
25,8,0.0320000000000391,0.0520000000000209,0.162000000000035,0.144000000000005,0.149999999999977
25,9,0.02699999999993,0.0400000000000773,0.120999999999981,0.137000000000057,0.150999999999954
25,10,0.02800000000002,0.0380000000000109,0.119000000000028,0.147000000000048,0.156000000000063
