"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
125,71,0.5600000000004,1.22600000000011,0.369000000000142,0.735999999999876,0.43100000000004
125,72,0.532000000000153,1.11599999999999,0.428000000000338,0.715999999999894,0.384000000000015
125,73,0.54300000000012,1.17999999999984,0.380000000000109,0.740000000000236,0.404999999999745
125,74,0.548999999999978,1.1840000000002,0.393999999999778,0.764999999999873,0.410000000000309
125,75,0.557999999999993,1.14899999999989,0.376000000000204,0.719000000000051,0.389000000000124
125,76,0.572999999999865,1.25800000000027,0.385999999999967,0.753999999999905,0.447999999999865
125,77,0.584000000000287,1.2189999999996,0.614999999999782,0.971999999999753,0.48700000000008
125,78,0.876999999999953,1.53300000000036,0.460000000000036,0.891999999999825,0.415999999999713
125,79,0.563000000000102,1.23100000000022,0.393999999999778,0.736000000000331,0.398999999999887
125,80,0.542999999999665,1.22499999999991,0.391999999999825,0.749000000000251,0.403999999999996
