"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
225,71,2.97499999999854,18.6890000000003,3.4900000000016,6.96500000000015,4.10299999999916
225,72,2.85500000000138,19.2649999999994,3.41600000000108,8.47100000000137,6.26200000000063
225,73,2.88999999999942,16.8979999999992,2.48000000000138,5.98699999999917,4.35800000000017
225,74,2.82699999999932,17.6180000000004,2.47700000000077,6.07499999999891,4.54000000000087
225,75,2.02800000000025,14.0949999999993,3.63600000000042,8.75700000000143,6.19499999999971
225,76,3.07500000000073,18.723,2.75699999999961,5.89300000000003,4.0049999999992
225,77,2.10899999999856,14.6639999999989,2.39900000000125,5.88700000000063,4.92199999999866
225,78,2.07899999999972,16.5959999999995,3.51200000000063,7.84799999999996,5.20000000000073
225,79,2.07300000000032,14.1630000000005,2.42699999999968,6.04299999999967,4.1239999999998
225,80,2.04399999999987,10.7939999999999,2.93600000000151,8.73999999999978,5.70999999999913
