"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
225,71,1.20899999999983,4.69800000000032,0.972999999999956,2.76100000000042,1.58300000000054
225,72,1.20300000000043,5.05400000000009,0.997000000000298,2.9380000000001,1.61499999999978
225,73,1.23300000000017,5.12800000000061,0.979999999999563,2.78499999999985,1.58700000000044
225,74,1.22200000000066,5.24499999999989,0.972999999999956,2.5600000000004,1.6279999999997
225,75,1.20700000000033,5.10199999999986,0.967999999999847,2.59799999999996,1.59400000000005
225,76,1.23999999999978,5.65999999999985,0.972999999999956,2.74900000000071,1.58500000000004
225,77,1.21000000000004,3.6239999999998,1.00500000000011,2.72900000000027,1.60199999999986
225,78,1.23600000000079,5.00099999999929,0.993999999999687,2.84400000000005,1.64500000000044
225,79,1.21000000000004,5.65700000000015,1.00300000000061,2.8110000000006,1.61800000000039
225,80,1.21699999999964,3.29799999999977,0.977999999999156,2.7440000000006,1.61999999999989
