"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
150,11,0.649000000001251,2.66100000000006,1.22299999999814,1.33399999999892,2.40599999999904
150,12,0.664000000000669,2.65200000000186,1.24499999999898,2.28199999999924,2.40999999999985
150,13,0.647000000000844,2.57300000000032,1.22599999999875,2.1720000000023,2.46500000000015
150,14,0.648000000001048,2.66100000000006,1.21299999999974,2.14800000000105,2.40600000000268
150,15,0.653000000002066,2.63899999999921,1.25400000000081,2.2019999999975,2.42699999999968
150,16,0.696000000003551,2.59999999999854,1.22400000000198,2.16600000000108,2.42399999999907
150,17,0.672999999998865,2.625,1.1710000000021,2.21299999999974,2.375
150,18,0.653999999998632,2.6150000000016,1.30899999999747,2.18899999999849,2.38699999999881
150,19,0.663000000000466,2.77300000000105,1.25600000000122,2.18599999999788,2.4220000000023
150,20,0.671000000002095,2.67199999999866,1.19399999999951,2.12900000000081,2.41900000000169
