"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
50,11,0.172000000000025,0.402000000000044,0.309999999999945,0.355000000000018,0.587999999999965
50,12,0.162000000000035,0.423999999999978,0.300999999999931,0.350000000000136,0.577999999999975
50,13,0.167999999999893,0.412000000000035,0.308999999999969,0.36200000000008,0.591000000000122
50,14,0.167999999999893,0.441000000000031,0.325000000000045,0.506999999999834,0.595000000000027
50,15,0.164999999999964,0.293999999999869,0.424999999999955,0.471000000000004,0.42899999999986
50,16,0.230000000000018,0.18100000000004,0.416999999999916,0.519999999999982,0.626999999999953
50,17,0.167999999999893,0.383000000000038,0.425000000000182,0.467000000000098,0.592000000000098
50,18,0.16599999999994,0.411000000000058,0.317000000000007,0.509999999999991,0.464999999999918
50,19,0.103000000000065,0.410999999999831,0.316000000000031,0.354000000000042,0.6099999999999
50,20,0.163999999999987,0.413999999999987,0.302999999999884,0.36200000000008,0.409999999999854
