"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
150,21,0.628999999999905,2.02100000000019,0.947999999999865,1.73900000000003,3.42200000000003
150,22,3.04599999999982,6.89099999999962,0.969000000000051,1.74499999999989,1.46000000000004
150,23,2.35199999999986,8.37199999999984,4.06799999999976,2.36799999999994,3.91499999999996
150,24,3.11299999999983,7.6840000000002,4.41199999999981,5.33100000000013,1.85699999999997
150,25,0.657999999999902,3.51699999999983,4.26699999999983,6.94900000000007,6.70899999999983
150,26,2.70600000000013,7.91800000000012,4.34900000000016,7.01800000000003,6.86400000000003
150,27,3.35500000000002,8.28500000000031,4.29399999999987,7.30500000000029,6.50999999999976
150,28,2.70400000000018,7.91999999999962,4.29300000000012,7.48900000000003,6.15000000000009
150,29,3.11799999999994,4.69700000000012,4.27599999999984,7.4640000000004,7.09400000000005
150,30,2.61800000000039,4.66800000000012,3.94000000000005,7.32699999999977,6.37699999999995
