"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
250,31,5.13200000000052,10.4679999999998,4.60400000000027,11.8120000000008,6.48000000000047
250,32,4.97200000000066,11.3199999999997,4.73599999999988,12.1400000000003,6.54799999999977
250,33,4.97599999999966,11.4879999999994,4.68000000000029,12.0080000000007,6.5600000000004
250,34,5.07200000000012,11.54,4.7480000000005,10.5320000000002,6.55599999999959
250,35,5,11.2920000000004,4.70399999999972,11.9759999999997,6.5
250,36,4.83200000000033,10.616,4.73999999999978,10.3119999999999,6.39999999999964
250,37,5.08799999999974,11.5159999999996,4.73999999999978,11.9719999999998,6.66800000000057
250,38,5.06800000000021,11.3919999999998,4.76800000000003,11.9080000000004,6.55599999999959
250,39,4.99200000000019,11.5839999999998,4.73599999999988,12.0199999999995,6.55200000000059
250,40,5,11.4520000000002,4.70799999999963,12.0439999999999,6.5639999999994
