"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
225,41,2.69900000000052,9.77099999999973,1.47500000000036,3.77099999999973,2.06400000000031
225,42,1.58699999999953,9.65499999999975,1.4350000000004,3.94399999999951,2.11399999999958
225,43,1.57000000000062,9.57699999999932,1.50200000000041,4.24200000000019,2.18900000000031
225,44,1.66899999999987,9.73599999999988,1.43100000000049,3.78800000000047,2.01599999999962
225,45,1.61400000000049,11.2280000000001,1.42199999999957,3.9940000000006,2.05400000000009
225,46,1.70499999999993,7.82099999999991,1.40599999999995,3.99699999999939,2.0639999999994
225,47,1.61899999999969,10.2999999999993,1.43099999999959,4.18299999999999,2.20799999999963
225,48,1.83500000000004,10.6579999999994,1.46600000000035,3.89699999999993,2.09899999999925
225,49,1.60099999999966,9.77800000000025,1.51699999999983,3.9989999999998,2.29500000000007
225,50,1.75699999999961,8.01199999999972,1.58200000000033,4.32099999999991,2.23800000000028
