"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
100,61,0.369000000000142,0.646000000000186,0.282000000000153,0.534000000000106,0.315000000000055
100,62,0.336999999999989,0.673000000000229,0.282000000000153,0.509000000000015,0.298000000000229
100,63,0.342000000000098,0.586999999999989,0.289999999999964,0.506999999999607,0.300999999999931
100,64,0.344000000000051,0.621000000000095,0.280999999999949,0.497000000000298,0.304000000000087
100,65,0.351999999999862,0.63799999999992,0.3149999999996,0.509000000000015,0.309999999999945
100,66,0.327999999999975,0.597999999999956,0.287000000000262,0.498000000000047,0.302999999999884
100,67,0.346000000000004,0.615000000000236,0.274999999999636,0.491999999999734,0.304000000000087
100,68,0.323999999999614,0.622000000000298,0.286999999999807,0.519000000000233,0.307999999999993
100,69,0.351999999999862,0.622000000000298,0.300999999999931,0.504999999999654,0.313000000000102
100,70,0.375999999999749,0.647999999999683,0.288000000000011,0.525000000000091,0.320000000000164
