"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
175,21,1.42000000000007,3.76199999999972,0.646999999999935,1.61700000000019,0.695999999999913
175,22,1.375,4.13599999999997,0.586999999999989,1.61099999999988,0.661000000000058
175,23,1.36000000000013,3.57200000000012,0.621999999999844,1.47699999999986,0.664999999999964
175,24,1.35700000000043,3.60000000000036,0.586999999999989,1.48700000000008,0.655999999999949
175,25,1.47199999999975,3.83800000000019,0.936000000000149,1.52000000000044,0.704000000000178
175,26,1.4409999999998,3.50399999999991,0.686000000000149,1.38000000000011,0.660000000000309
175,27,1.34999999999991,3.68299999999999,0.623000000000047,1.65100000000029,0.744999999999891
175,28,1.45499999999993,4.19399999999996,0.764000000000124,1.78900000000021,0.817999999999756
175,29,1.41499999999996,3.89900000000034,0.586999999999989,1.38799999999992,0.657999999999902
175,30,1.38900000000012,3.51600000000008,0.588999999999942,1.38400000000001,0.648999999999887
