"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
250,81,3.13000000000011,12.7889999999998,1.00900000000001,3.5649999999996,1.27899999999954
250,82,2.77100000000064,12.348,0.998999999999796,2.99199999999928,1.1909999999998
250,83,2.6869999999999,13.0209999999997,1.10199999999986,3.07899999999972,1.22600000000057
250,84,2.75700000000052,12.3440000000001,1.00800000000072,2.99699999999939,1.17399999999998
250,85,2.77400000000034,12.741,1.09099999999944,3.16600000000017,1.1860000000006
250,86,2.77300000000014,12.9310000000005,1.11499999999978,3.15899999999965,1.22199999999975
250,87,2.63900000000012,12.384,0.998000000000502,3.02499999999964,1.14999999999964
250,88,2.67599999999948,11.732,0.981999999999971,2.8720000000003,1.13400000000001
250,89,2.73199999999997,12.9879999999994,1.20299999999952,3.21300000000065,1.13700000000063
250,90,3.02400000000034,12.0810000000001,1.00399999999991,3.02999999999975,1.14800000000014
