"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
50,31,0.0909999999998945,0.253999999999905,0.269999999999982,0.409000000000106,0.510000000000218
50,32,0.0900000000001455,0.247000000000298,0.247000000000298,0.389999999999873,0.509000000000015
50,33,0.0999999999999091,0.240999999999985,0.245000000000346,0.398999999999887,0.515000000000327
50,34,0.0970000000002074,0.247000000000298,0.248999999999796,0.382000000000062,0.492000000000189
50,35,0.0859999999997854,0.222999999999956,0.227000000000317,0.373000000000047,0.523000000000138
50,36,0.0979999999999563,0.240999999999985,0.23700000000008,0.376999999999953,0.518000000000029
50,37,0.0860000000002401,0.221000000000004,0.253999999999905,0.387000000000171,0.515999999999622
50,38,0.0830000000000837,0.2199999999998,0.244000000000142,0.381000000000313,0.515999999999622
50,39,0.101999999999862,0.223000000000411,0.245000000000346,0.380000000000109,0.519999999999982
50,40,0.0940000000000509,0.229000000000269,0.247999999999593,0.373000000000047,0.516000000000076
