"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
125,41,0.380000000000109,0.88799999999992,0.398999999999887,0.789999999999964,0.748000000000047
125,42,0.376000000000204,0.976999999999862,0.436999999999898,0.777999999999793,0.748000000000047
125,43,0.372000000000298,0.927999999999884,0.389000000000124,0.808999999999742,0.75
125,44,0.365999999999985,0.882999999999811,0.389000000000124,0.773999999999887,0.746999999999844
125,45,0.384999999999764,0.93100000000004,0.384000000000015,0.778999999999996,0.741999999999734
125,46,0.384999999999764,0.928999999999633,0.375999999999749,0.775000000000091,0.741999999999734
125,47,0.380999999999858,0.866999999999734,0.38799999999992,0.779999999999745,0.741999999999734
125,48,0.375,0.910000000000309,0.393000000000029,0.79300000000012,0.755999999999858
125,49,0.366999999999734,0.891000000000076,0.389000000000124,0.773000000000138,0.753999999999905
125,50,0.369999999999891,0.896999999999935,0.378999999999905,0.797000000000025,0.742999999999938
