"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
50,51,0.0650000000000546,0.156000000000404,0.170999999999822,0.312999999999647,0.557999999999993
50,52,0.0670000000000073,0.147000000000389,0.177999999999884,0.3149999999996,0.533999999999651
50,53,0.0639999999998508,0.143999999999778,0.172999999999774,0.311999999999898,0.528999999999996
50,54,0.0640000000003056,0.144999999999982,0.17699999999968,0.314000000000306,0.524000000000342
50,55,0.0640000000003056,0.143000000000029,0.168999999999869,0.31899999999996,0.536000000000058
50,56,0.0670000000000073,0.145999999999731,0.173999999999978,0.313999999999851,0.546000000000276
50,57,0.0670000000000073,0.153000000000247,0.172000000000025,0.33199999999988,0.546000000000276
50,58,0.0630000000001019,0.139999999999873,0.167999999999665,0.310999999999694,0.550000000000182
50,59,0.0610000000001492,0.143000000000029,0.168999999999869,0.318000000000211,0.539999999999964
50,60,0.0659999999998035,0.147000000000389,0.172999999999774,0.315999999999804,0.548999999999978
