"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
225,71,4.07200000000012,8.58799999999974,4.05600000000049,9.63199999999961,5.46399999999994
225,72,4.09599999999955,13.6959999999999,4.003999999999,9.60000000000036,5.42399999999907
225,73,4.09599999999955,13.3639999999996,4.04399999999987,9.66400000000067,5.47599999999875
225,74,4.05999999999949,13.3719999999994,3.95199999999932,9.55599999999868,5.48799999999937
225,75,4.01599999999962,14.228000000001,3.97999999999956,9.65599999999904,5.43599999999969
225,76,4.04800000000068,13.7759999999998,3.92400000000089,9.77199999999903,5.42799999999988
225,77,4.20000000000073,13.4480000000003,3.92799999999988,9.54000000000087,5.40800000000127
225,78,4.00400000000081,14.2360000000008,3.95199999999932,9.70800000000054,5.50799999999981
225,79,4.03200000000106,8.41600000000108,3.9320000000007,9.45999999999913,5.37199999999939
225,80,4.06800000000112,14.0120000000006,3.90799999999945,9.52000000000044,5.36000000000058
