"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
50,1,0.211999999999989,0.559999999999945,0.519999999999982,0.680000000000064,0.751999999999953
50,2,0.199999999999818,0.55600000000004,0.536000000000058,0.672000000000025,0.756000000000085
50,3,0.200000000000045,0.548000000000002,0.523999999999887,0.683999999999969,0.760000000000218
50,4,0.204000000000178,0.564000000000078,0.543999999999869,0.667999999999893,0.755999999999858
50,5,0.211999999999989,0.563999999999851,0.535999999999831,0.683999999999969,0.74799999999982
50,6,0.215999999999894,0.587999999999965,0.52800000000002,0.688000000000102,0.748000000000047
50,7,0.200000000000045,0.55600000000004,0.536000000000058,0.564000000000078,0.743999999999915
50,8,0.211999999999989,0.572000000000116,0.543999999999869,0.695999999999913,0.756000000000085
50,9,0.208000000000084,0.55600000000004,0.536000000000058,0.675999999999931,0.759999999999991
50,10,0.195999999999913,0.551999999999907,0.52800000000002,0.683999999999969,0.480000000000018
