"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
250,91,1.95900000000256,12.5599999999977,2.93300000000454,4.86699999999837,5.31999999999971
250,92,1.85900000000402,12.3340000000026,2.83200000000215,5.75,5.44800000000396
250,93,1.84700000000157,10.1440000000002,3.00200000000041,6.00499999999738,5.29500000000553
250,94,1.83899999999994,9.875,2.84799999999814,5.66799999999785,5.3070000000007
250,95,1.84599999999773,12.1870000000054,2.85399999999936,5.62299999999959,5.25499999999738
250,96,1.86800000000221,12.1830000000045,2.7960000000021,4.81399999999849,5.24500000000262
250,97,1.84599999999773,12.7609999999986,2.85999999999331,4.82300000000396,5.30000000000291
250,98,1.85800000000017,12.4159999999974,2.92899999999645,5.70599999999831,5.30999999999767
250,99,1.87299999999959,12.3220000000001,2.78900000000431,4.75400000000081,5.37700000000041
250,100,1.89100000000326,12.2649999999994,2.97999999999593,5.68400000000111,5.32400000000052
