"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
200,31,5.64699999999903,13.616,3.30299999999988,7.79299999999967,4.89599999999882
200,32,4.32400000000052,17.5699999999997,3.2440000000006,7.75900000000001,4.86000000000058
200,33,4.83099999999831,18.8909999999996,3.28600000000006,6.90099999999984,4.88900000000103
200,34,4.91499999999905,13.366,3.41300000000047,7.12199999999939,5.23400000000038
200,35,5.44099999999889,18.478000000001,3.45900000000074,6.79900000000089,4.90200000000004
200,36,4.34000000000015,13.6029999999992,3.34900000000016,6.9380000000001,4.96499999999833
200,37,4.53199999999924,18.3379999999997,3.51399999999921,8.07400000000052,4.8760000000002
200,38,4.42999999999847,13.8160000000007,3.25,7.75299999999879,4.72299999999996
200,39,5.0619999999999,13.9660000000003,3.55500000000029,8.38600000000042,5.24699999999939
200,40,5.34100000000035,14.1200000000008,3.47400000000016,8.18299999999908,5.13799999999901
