"network_size","iteration","igraph","network","ggnet2","geomnet","ggnetwork"
100,31,1.05400000000009,2.6239999999998,1.3080000000009,2.15400000000045,1.72399999999834
100,32,1.21900000000096,2.58299999999872,1.2510000000002,2.25,1.93499999999949
100,33,1.29800000000068,2.72299999999996,1.31099999999969,2.21799999999894,1.71800000000076
100,34,1.11800000000039,2.62299999999959,1.19400000000132,2.10399999999936,1.78100000000086
100,35,1.39500000000044,2.6200000000008,1.3179999999993,2.20800000000054,1.87700000000041
100,36,1.27000000000044,2.51900000000023,1.23500000000058,2.14699999999903,1.6979999999985
100,37,1.35900000000038,2.79600000000028,1.3119999999999,2.30400000000009,1.9369999999999
100,38,1.43199999999888,2.70300000000134,1.28599999999824,2.17299999999886,1.85999999999876
100,39,1.20900000000074,2.68499999999949,1.33600000000115,2.22800000000097,1.84600000000137
100,40,1.30899999999929,2.70799999999872,1.25600000000122,2.16300000000047,1.90799999999945
